movie_id,actor_id,character
"975","284","Timothy Brakus"
"975","152","Sheryl O'Hara"
"975","481","Dr. Everett Hettinger II"
"976","32","Caleb Wolf"
"976","987","Brian Kuhic"
"976","348","Mrs. Roberta Schumm"
"976","7","Dr. Max Wintheiser"
"976","866","Anna Bernhard"
"976","42","Miss Krystal Herman"
"976","842","Derrick Grady"
"976","36","Mrs. Darla Stark"
"976","906","Alfred Friesen MD"
"976","268","Loretta Heathcote Jr."
"977","91","Mr. John Boyer Sr."
"977","969","Arlene Osinski"
"977","67","Emanuel Donnelly"
"977","157","Elbert Ankunding"
"977","313","Lionel Welch"
"977","698","Tyrone Hudson"
"977","36","Linda Frami"
"977","145","Sylvester Welch"
"977","72","Jerome Runolfsson"
"977","298","Alonzo Legros"
"978","607","James Crooks"
"978","411","Edgar Roberts"
"978","268","Bill Moore"
"978","344","Hugh Kunde"
"978","24","Mr. Fernando Haley"
"978","394","Ms. Charlotte Marvin"
"978","417","Sheldon Fisher"
"978","47","Phil Torphy"
"978","669","Reginald Keeling"
"978","290","Debra Bergstrom"
"979","463","Dr. Marlon Ziemann"
"979","797","Miguel Hermiston"
"979","777","Shelly Breitenberg"
"979","657","Herbert Botsford"
"979","535","Ken Marks"
"979","461","Dianna Watsica"
"979","502","Kim O'Connell"
"979","793","Ms. Paulette Olson"
"979","740","Carol Boehm"
"979","715","Dr. Scott Friesen"
"980","801","Alvin Goyette"
"980","622","Miss Vickie Greenholt"
"980","756","Alexandra Will III"
"980","75","Guadalupe Cormier I"
"980","619","Dr. Tommie Ortiz"
"980","98","Todd Rippin"
"980","519","Lynette Schinner II"
"980","479","Caleb Torphy II"
"980","776","Merle Wiza"
"980","32","Candice Schamberger"
"981","403","Ed Carroll"
"981","287","Duane Franey"
"981","717","Katherine Osinski"
"981","775","Grady Heidenreich Jr."
"981","484","Dr. Vernon Armstrong IV"
"981","465","Patsy Denesik"
"981","867","Hilda Parker"
"981","323","Miss Cassandra Schumm"
"981","384","Mrs. Sophia Sipes DDS"
"981","945","Jimmie Padberg"
"982","217","Tara Lindgren"
"982","409","Annie Skiles"
"982","608","Ms. Vicky Breitenberg"
"982","260","Robyn Miller"
"982","739","Mr. Andres Padberg"
"982","342","Ronald Bahringer"
"982","336","Russell Wisozk"
"982","981","Arnold Kiehn"
"982","934","Miss Judith Jacobi"
"982","709","Pamela Sporer-Lindgren"
"983","434","Calvin Okuneva PhD"
"983","217","Mrs. Latoya Brakus-Toy DVM"
"983","801","Donald Schumm"
"983","387","Darin Will"
"983","738","Ted Lesch"
"983","971","Christina Rolfson"
"983","626","Sonja Bernhard"
"983","382","Mr. Kurt Rath"
"983","379","Patty Breitenberg"
"983","498","Tara Senger"
"984","328","Mr. Alejandro Considine"
"984","316","Muriel Murazik"
"984","727","Dana Gibson"
"984","602","Vickie Koelpin"
"984","851","Molly Ondricka"
"984","654","Pedro Gutkowski"
"984","22","Joanne Cassin"
"984","525","Tanya Hirthe-Baumbach"
"984","866","Kristen Friesen"
"984","716","Clara Friesen"
"985","151","Hannah Lindgren"
"985","459","Rachael Koelpin IV"
"985","61","Reginald Effertz DDS"
"985","309","Casey Renner"
"985","697","Nathan Bednar"
"985","663","Rosemarie Dietrich"
"985","708","Claude Tremblay"
"985","781","Victoria Muller Sr."
"985","621","Mr. Charles Heller"
"985","301","Carla Rowe"
"986","710","Jacquelyn Gerhold"
"986","842","Tabitha Bruen"
"986","677","Milton Dietrich DVM"
"986","472","Julius Koelpin"
"986","830","Edna Pacocha"
"986","306","Joshua Will"
"986","848","Myra Pacocha"
"986","754","Garry Cruickshank"
"986","279","Theresa Cole"
"986","716","Ramiro Willms"
"987","838","Lena Hauck I"
"987","969","Dr. Joe Hilll"
"987","486","Frances Blick"
"987","83","Erika Abshire"
"987","228","Nelson Gerlach"
"987","291","Stacey Lockman"
"987","764","Dianne Reichel"
"987","741","Sergio Stoltenberg"
"987","510","Amy Labadie"
"987","619","Darrell Heathcote"
"988","697","Arnold Legros"
"988","206","Dr. Nelson Reinger"
"988","941","Allison Marquardt"
"988","797","Ervin Stamm"
"988","758","Nora Breitenberg"
"988","117","Erin Ratke"
"988","779","Dr. Naomi Heathcote"
"988","6","Dr. Garry Ernser"
"988","555","Emanuel Mertz"
"988","875","Ruby Dare"
"989","530","Garry Waters"
"989","595","Wilbur Zboncak"
"989","274","Vicky Cormier DDS"
"989","479","Abraham Wisoky"
"989","556","Gwen Reichel"
"989","815","Ira Vandervort"
"989","622","Katrina Trantow"
"989","977","Scott Brown"
"989","412","Bruce Hilpert"
"989","640","Clayton Oberbrunner"
"990","99","Dr. Catherine Schowalter"
"990","664","Omar Windler"
"990","316","Erick Pagac"
"990","897","Fernando Zieme"
"990","890","Willis Turcotte"
"990","612","Karla Yost"
"990","549","Lisa Adams"
"990","194","Rosemarie Glover II"
"990","950","Rogelio Bayer"
"990","626","Miss Blanca Quitzon"
"991","308","Janis Runolfsson"
"991","949","Emanuel Davis"
"991","57","Sherri O'Conner II"
"991","437","Dawn VonRueden"
"991","36","Judith Bahringer"
"991","546","Bethany Ratke"
"991","928","Dr. Randal Koss"
"991","497","Teri Hackett DVM"
"991","575","Bryant Powlowski"
"991","145","Debbie Corkery"
"992","145","Scott Kuvalis"
"992","975","Bessie Nader"
"992","821","Frank Huel"
"992","894","Amelia Howell"
"992","780","Carlton Nienow"
"992","305","Sherry Greenfelder"
"992","234","Misty O'Connell"
"992","141","Dr. Gene Lemke"
"992","28","Angela McKenzie"
"992","624","Lynn Von"
"993","992","Rudy Casper"
"993","735","Janie Luettgen"
"993","520","Melanie DuBuque"
"993","487","Orlando Skiles"
"993","43","Fredrick Hagenes"
"993","469","Beatrice Sipes"
"993","715","Theodore Sporer"
"993","980","Miss Jane Aufderhar"
"993","273","Billie Lesch"
"993","518","Billy MacGyver"
"994","606","Phyllis Buckridge"
"994","310","Bill Wisozk"
"994","822","Carroll Cremin"
"994","249","Leah Cremin"
"994","837","Mrs. Nettie Dooley"
"994","659","May Ankunding"
"994","97","Leona Lakin"
"994","706","Shelley Franey"
"994","909","Juanita Block"
"994","762","Maxine Satterfield"
"995","645","Chad Kunze"
"995","947","Charles Marvin DDS"
"995","673","Jimmy Raynor"
"995","401","Charlene Zemlak"
"995","113","Pete Aufderhar"
"995","909","Mr. Ernest Rogahn"
"995","806","Tina Quigley"
"995","504","Cathy Huels"
"995","842","Ms. Nettie Bernier"
"995","729","Roxanne Morar"
"996","105","Olive Cartwright"
"996","194","Michael Hayes"
"996","363","Bert Bartoletti"
"996","496","Edwin Wilderman-McLaughlin"
"996","296","Zachary Kulas"
"996","151","Leona Lind"
"996","339","Elbert Muller"
"996","595","Earnest Yundt"
"996","739","Marsha Feeney"
"996","842","Susan Fritsch-Graham"
"997","596","Laurie Hodkiewicz"
"997","74","Randal Block"
"997","439","Ervin Walsh"
"997","381","Noel Ortiz"
"997","233","Ian Sanford IV"
"997","724","Jamie Connelly"
"997","320","Garry McClure"
"997","224","Laurence Boyer-Howell"
"997","333","Rosalie Hoeger"
"997","937","Elena Stamm"
"998","495","Guillermo Jaskolski"
"998","636","Allen Runolfsdottir"
"998","523","Devin Schuster V"
"998","794","Mary Olson"
"998","876","Jared Quigley"
"998","799","Ricky Wilderman"
"998","293","Dawn Beer"
"998","438","Terry Breitenberg"
"998","37","Roberta Stracke"
"998","111","Amos Davis"
"999","649","Johnathan Torphy"
"999","968","Kathy Langworth"
"999","313","Dr. Bob Feest"
"999","725","Ellen Schumm"
"999","491","Rodney Gibson-Kris"
"999","898","Beverly Harber"
"999","256","David Wisozk"
"999","335","Meredith Pollich"
"999","941","Jana McGlynn"
"999","611","Dr. Johnnie Paucek"
"1000","932","Tanya Jast"
"1000","240","Sherri Barrows"
"1000","698","Ernest Walker MD"
"1000","834","Shelly Senger"
"1000","527","Wesley Hettinger"
"1000","361","Miss May Ryan-Mante"
"1000","239","Lola Bailey II"
"1000","34","Claire Larkin"
"1000","50","Clint Hessel Sr."
"1000","999","Lance Sawayn"
"1001","769","Carolyn O'Keefe"
"1001","567","Gilbert Koss"
"1001","786","Bertha Rath"
"1001","236","Dr. Adrienne Langosh-Rohan"
"1001","413","Marsha Nolan"
"1001","186","Dr. Clay Shields DVM"
"1001","818","Terry Weimann"
"1001","222","Robert Ratke"
"1001","429","Martin Feil"
"1001","452","Kathleen Brekke-Bayer"
"1002","103","Monica Ratke"
"1002","990","Dr. Tara Stanton"
"1002","227","Mr. Nicholas Auer"
"1002","776","Brian Kohler"
"1002","855","Helen Stark"
"1002","65","Arthur Keeling"
"1002","487","Santiago Zulauf"
"1002","124","Amber McGlynn"
"1002","540","Pamela Kuhn"
"1002","23","Miss Tammy Koss"
"1003","591","Jana Waters"
"1003","403","Georgia Wisozk III"
"1003","4","Timothy Boyer"
"1003","242","Arlene Howe"
"1003","600","Ms. Eleanor Goldner"
"1003","83","Dr. Vicki Wisoky"
"1003","985","Kate Rowe"
"1003","15","Dr. Trevor Blanda"
"1003","857","Bessie Boehm"
"1003","395","Ana Bailey IV"
"1004","702","Dianne Osinski"
"1004","746","Geraldine Streich"
"1004","583","Myrtle Beier V"
"1004","251","Verna Schaefer"
"1004","689","Darnell Gleason"
"1004","141","Antonia Will"
"1004","855","Iris Rohan"
"1004","556","Daisy Okuneva"
"1004","501","Chad Haag"
"1004","548","Dwayne Cartwright"
"1005","726","Jacquelyn Gerlach"
"1005","247","Leslie Streich"
"1005","149","Dr. Anita Gerhold"
"1005","65","Mr. Patrick Bednar"
"1005","434","Mr. Jackie Padberg"
"1005","318","Pamela Rogahn"
"1005","73","Ignacio Huel"
"1005","27","Robyn Anderson"
"1005","472","Ms. Louise Parisian PhD"
"1005","619","Miss Sarah Kiehn"
"1006","407","Vera Jacobi"
"1006","576","Shannon West"
"1006","63","Kay Davis"
"1006","843","Bernard Beier"
"1006","420","Kayla Lebsack"
"1006","657","Patty Dare-Cassin"
"1006","534","Dr. Omar Wisoky"
"1006","463","Nichole Crooks"
"1006","663","Henrietta Beer"
"1006","935","Mr. Benny Feeney"
"1007","352","Tony Schuppe"
"1007","472","Willie Rippin"
"1007","976","Mrs. Erin Welch V"
"1007","832","Gerald Stoltenberg"
"1007","619","Percy Corwin"
"1007","829","Florence Streich"
"1007","179","Clay Koss"
"1007","251","Mr. Lester Jerde-Brakus"
"1007","553","Jacquelyn Marks"
"1007","979","Judith Lynch"
"1008","396","Miss Sophie Aufderhar"
"1008","669","Marie Hyatt"
"1008","686","Grady Effertz"
"1008","342","Nathan Schuster"
"1008","728","Irving Schultz"
"1008","99","Phillip Lueilwitz"
"1008","511","Bertha Gerhold-Kessler"
"1008","86","Barbara Jones"
"1008","683","Sarah Schmitt"
"1008","796","Deanna Schamberger"
"1009","827","Mrs. Jan Grant"
"1009","376","Vicki Schoen"
"1009","379","Mr. Joseph Monahan"
"1009","517","Ms. Emma Renner-Smitham"
"1009","849","Wanda Waters-Schmeler"
"1009","272","Mrs. Isabel Parker"
"1009","720","Guadalupe Stamm"
"1009","349","Drew Mertz"
"1009","226","Alberto Hoppe"
"1009","638","Dr. Janie Hilll"
"1010","877","Derrick Reichert"
"1010","740","Mr. Delbert Quigley"
"1010","627","Ian Krajcik"
"1010","502","Mrs. Allison Kassulke III"
"1010","357","Wayne Runolfsdottir"
"1010","590","Maurice Beier-Johnson"
"1010","550","Dr. Clifford McGlynn"
"1010","293","Jerome O'Kon"
"1010","528","Timothy Brakus"
"1010","193","Becky Braun-Greenfelder"
"1011","234","June Deckow"
"1011","836","Olga Gulgowski"
"1011","850","Dr. Erma Hartmann"
"1011","359","Hector Runolfsson II"
"1011","621","Eric Casper"
"1011","629","Courtney Hagenes-Klocko I"
"1011","805","Geneva Jacobson"
"1011","461","Doris Anderson DDS"
"1011","680","Sherry Tromp"
"1011","768","Victor Reinger"
"1012","153","Dr. Ruben Harvey"
"1012","749","Albert Dooley"
"1012","817","Jordan Lang"
"1012","368","Lorene Parisian"
"1012","686","Garry Sipes"
"1012","887","Sherry McLaughlin"
"1012","545","Hope Stokes"
"1012","141","Lynne Sporer-Beer"
"1012","458","Kristine Ernser"
"1012","502","Kirk Hintz"
"1013","791","Kelley Crooks"
"1013","398","Jerome Casper"
"1013","28","Bobbie MacGyver I"
"1013","652","Shannon Hagenes"
"1013","632","Lonnie Treutel"
"1013","48","Jim Ebert"
"1013","640","Mrs. Hilda Mertz"
"1013","610","Andrea Dicki"
"1013","714","Estelle Watsica"
"1013","386","Gwen Prosacco-Hilll IV"
"1014","363","Lance Jakubowski"
"1014","69","Kim Beatty"
"1014","411","Dr. Susie Hartmann"
"1014","661","Mary Romaguera"
"1014","503","Erika Funk"
"1014","265","Louise Sauer"
"1014","593","Darin Marquardt"
"1014","300","Miss Viola Frami-Satterfield"
"1014","761","Jeremiah O'Hara"
"1014","285","Miss Peggy Carter-Hickle Sr."
"1015","40","Randal Kuvalis-Powlowski"
"1015","164","Miss Harriet Keeling DDS"
"1015","802","Leroy Mraz"
"1015","773","Nicole Little"
"1015","172","Emily Fay"
"1015","36","Floyd Walter"
"1015","303","Alonzo Bode"
"1015","994","Valerie Monahan"
"1015","249","Rosa Wolf"
"1015","174","Delia Carroll"
"1016","438","Derrick Cole Sr."
"1016","588","Marion Reichert"
"1016","71","Clara Crona"
"1016","661","Kristina Kilback"
"1016","32","Viola Greenfelder Jr."
"1016","942","Vanessa Balistreri"
"1016","852","Kathy Kassulke"
"1016","77","Grace Auer V"
"1016","747","Wendell Hackett"
"1016","488","Elizabeth Haley"
"1017","28","Dr. Connie Wuckert"
"1017","652","Deanna Jenkins"
"1017","643","Dolores Bauch"
"1017","306","Leona Lang"
"1017","877","Julie Schaefer DVM"
"1017","596","Ronnie Schmidt"
"1017","337","Nicole Davis"
"1017","121","Felix Crist"
"1017","811","Brad Thiel"
"1017","345","Eric Reinger IV"
"1018","554","Johanna Brakus"
"1018","239","Roderick Schimmel"
"1018","679","Dr. Yolanda Feest"
"1018","565","Ronald Corwin I"
"1018","244","Trevor Brekke"
"1018","766","Lloyd Hagenes MD"
"1018","583","Ms. Adrienne Feest II"
"1018","485","Kristie Wisozk"
"1018","238","Jackie Frami"
"1018","916","Shelly Koelpin"
"1019","38","Josephine Blanda"
"1019","834","Mark Mayert V"
"1019","26","Keith Welch"
"1019","466","Israel Bednar"
"1019","996","Rene Altenwerth"
"1019","421","Scott Corwin"
"1019","352","Miss Erma Lebsack"
"1019","750","Vincent Hagenes"
"1019","868","Jordan Hagenes"
"1019","6","Vicky Aufderhar"
"1020","494","Jacquelyn Kulas"
"1020","174","Shari Fay"
"1020","455","Adam Schneider"
"1020","679","Delores Connelly"
"1020","701","Evan Batz"
"1020","705","Estelle Rutherford"
"1020","661","Sarah Schumm"
"1020","42","Ms. Stacey Hickle"
"1020","1000","Clara Pfeffer"
"1020","411","Ms. Leticia Kirlin Sr."
"1021","128","Dr. Harvey Cole PhD"
"1021","779","Brett Reichel V"
"1021","373","Nora Tromp"
"1021","166","Jared Zieme"
"1021","524","Donnie Howe"
"1021","260","Seth Jaskolski"
"1021","881","Dr. Jesse Nikolaus"
"1021","383","Randal Kovacek"
"1021","606","Dana Cummerata"
"1021","657","Jake Bins"
"1022","207","Jessica Mills V"
"1022","836","Rafael Collier"
"1022","329","Jimmie Leffler"
"1022","954","Margarita Wisoky"
"1022","140","Shirley Anderson DVM"
"1022","328","Eddie Hudson DDS"
"1022","222","Tina Vandervort"
"1022","688","Nora Block"
"1022","78","Megan Gulgowski"
"1022","980","Bryant Hamill"
"1023","658","Abraham Kilback"
"1023","837","Sheryl Hammes"
"1023","30","Samuel Williamson III"
"1023","908","Miss Monica Parisian"
"1023","570","Mercedes Hane-Herman"
"1023","934","Marie Adams"
"1023","625","April Collier"
"1023","560","Elvira Raynor"
"1023","589","Dale Yost-Hyatt"
"1023","772","Sonya Lakin"
"1024","861","Jackie Kilback DVM"
"1024","729","Bradley Beahan"
"1024","687","Victoria Parisian"
"1024","402","Margarita Ondricka"
"1024","292","Laurie Barrows"
"1024","978","Wade Hammes"
"1024","653","Dr. Trevor Kub"
"1024","117","Miss Gloria Hansen"
"1024","891","Doyle Flatley"
"1024","478","Miss Molly Rippin"
"1025","984","Ms. Delores Schmitt"
"1025","721","Austin Lindgren-Greenfelder"
"1025","270","Clifton Mosciski"
"1025","956","Catherine Nienow-Schoen"
"1025","898","Allan Hauck"
"1025","254","Irvin Tillman"
"1025","421","Sara Schulist"
"1025","277","Johnny Schinner I"
"1025","231","Hattie Jacobson"
"1025","874","Johnnie Tremblay DDS"
"1026","563","Debra Abshire"
"1026","35","Mr. Derek Murray"
"1026","919","Harry Watsica"
"1026","197","Alfred DuBuque"
"1026","108","Margaret Terry"
"1026","258","Mrs. Hattie Jaskolski"
"1026","336","Florence Kunde"
"1026","942","Cheryl Roob"
"1026","2","Miss Ada Bergnaum"
"1026","533","Dr. Bobby Block"
"1027","115","Mr. Alfonso Ryan"
"1027","92","Yolanda Rogahn"
"1027","963","Frankie Schmeler"
"1027","146","Christie Reilly-Lockman"
"1027","829","Lorena Lebsack"
"1027","363","Fredrick Dach-Roob V"
"1027","836","Greg Goyette"
"1027","295","Melissa McCullough IV"
"1027","488","Danielle Donnelly"
"1027","272","Brett Dicki-Graham"
"1028","777","Leon Bernhard"
"1028","389","Pearl Green"
"1028","151","Louis Swift"
"1028","851","Susie Botsford"
"1028","277","Jeanne Cremin"
"1028","608","Louis Auer"
"1028","678","Dr. Elsa Jaskolski"
"1028","938","Ginger Goodwin"
"1028","437","Louis Hermann"
"1028","978","Teresa Tremblay"
"1029","81","Miss Brenda Hansen"
"1029","328","Antonio Frami"
"1029","266","Emma Green"
"1029","436","Pablo Hermiston III"
"1029","353","Traci Hoeger"
"1029","16","Jody Welch"
"1029","232","Johnathan Metz"
"1029","880","Gladys Erdman"
"1029","678","Roger Kassulke DVM"
"1029","881","Kellie Dickinson"
"1030","818","Brandy Marks"
"1030","894","Elvira Fahey"
"1030","354","Ms. Maggie Smith"
"1030","477","Robin Zulauf"
"1030","527","Laurence Bruen"
"1030","941","Lisa Ebert-Rogahn"
"1030","712","Taylor Dibbert"
"1030","775","Joann Hackett Jr."
"1030","82","Dana Kilback"
"1030","951","Nettie Pfeffer"
"1031","252","Mr. Ellis Senger"
"1031","417","Cecilia Spinka-Oberbrunner"
"1031","825","Mark Bins"
"1031","317","Kim Bins"
"1031","596","Edmund Feeney"
"1031","1","Emilio Sawayn"
"1031","508","Jamie Haley-Spinka"
"1031","378","Raquel Morar"
"1031","585","Mrs. Mable Dickens"
"1031","49","Elsa Kuhic"
"1032","292","Luke Lebsack-Muller"
"1032","840","Kathleen Rice DVM"
"1032","445","Marta Douglas"
"1032","437","Tommy Lind"
"1032","243","Sheri Schiller"
"1032","291","Mamie Cole"
"1032","269","Francis Halvorson"
"1032","854","Kathy Hilpert"
"1032","937","Gary Blanda"
"1032","659","Olivia Pfannerstill"
"1033","861","Bradford Graham-Leannon III"
"1033","218","Arnold Carroll"
"1033","43","Dr. Wade Dibbert"
"1033","207","Margaret Denesik"
"1033","280","Jared Johnston"
"1033","777","Michelle Wiegand IV"
"1033","471","Miguel Reinger PhD"
"1033","437","Carroll Rogahn"
"1033","941","Elijah Beatty"
"1033","124","Lowell Waters"
"1034","207","Dale Collins DDS"
"1034","85","Joey O'Connell"
"1034","932","Dr. Merle Kunde"
"1034","708","Judy Tremblay V"
"1034","116","Dr. Kenny Shanahan"
"1034","123","Miss Lisa Schoen"
"1034","384","Dr. Shelia Daniel"
"1034","275","Wesley Reichel"
"1034","651","Levi Witting"
"1034","893","Jeff Schmitt"
"1035","394","Sonia Hessel"
"1035","241","Charlie Douglas"
"1035","541","Damon Padberg"
"1035","705","Jimmie Kreiger"
"1035","20","Timothy Price"
"1035","490","Jesse O'Kon"
"1035","254","Beth Yost"
"1035","164","Sophia Schaefer DDS"
"1035","240","Henrietta Schaden"
"1035","346","Mary Jerde"
"1036","96","Leslie Franey"
"1036","786","Kevin Gislason-Runte"
"1036","57","Leland Hahn"
"1036","770","June Buckridge II"
"1036","487","Grant Cronin"
"1036","746","Melinda Legros"
"1036","621","Kerry Carroll"
"1036","195","Dr. Sharon Fadel"
"1036","188","Ken Kozey"
"1036","642","Nicole Kemmer"
"1037","694","Hector Harris MD"
"1037","5","Rochelle Blick"
"1037","304","Ginger Cronin I"
"1037","609","Dexter Schmeler Sr."
"1037","237","Sandy Purdy"
"1037","219","Mr. Enrique Ferry"
"1037","224","Yolanda Wunsch"
"1037","770","Emily Lebsack"
"1037","755","Nora Simonis"
"1037","44","Pedro Lueilwitz DDS"
"1038","535","Leo Lind-Heathcote"
"1038","68","Cornelius Schroeder"
"1038","938","Alicia Stark"
"1038","279","Jacob Wisoky"
"1038","202","Molly Robel"
"1038","747","Keith Bednar MD"
"1038","549","Dave Schmeler"
"1038","906","Lila Goldner"
"1038","78","Terry Collier Jr."
"1038","310","Marcia Cummings"
"1039","304","Theresa Homenick-Murazik"
"1039","111","Gertrude Abernathy"
"1039","230","Kyle Hintz"
"1039","587","Dexter Brakus"
"1039","437","Cameron Schamberger"
"1039","940","Alvin Harris"
"1039","597","Ken Bernhard"
"1039","652","Kathryn Dibbert III"
"1039","524","Roxanne Rogahn"
"1039","569","Leigh Jacobson"
"1040","930","Christina Carter"
"1040","549","Kenny Schoen"
"1040","511","Dr. Horace Wolff"
"1040","657","Ms. Bridget Homenick"
"1040","809","Reginald Skiles"
"1040","262","Ed Hilpert"
"1040","882","Winifred Torp"
"1040","313","Lowell Franey"
"1040","129","Jerry Friesen"
"1040","725","Boyd Stokes DDS"
"1041","235","Brendan Herman-McDermott"
"1041","382","Pete Bode"
"1041","357","Angela Dickens"
"1041","690","Dwayne Crona"
"1041","416","Mack Bruen"
"1041","855","Jennifer Runolfsson MD"
"1041","27","Tim Conroy"
"1041","630","Leigh Greenfelder V"
"1041","572","Rick Gleichner"
"1041","658","Pearl Considine"
"1042","230","Ray Labadie PhD"
"1042","62","Kenny Lemke"
"1042","672","Beulah Abernathy"
"1042","806","Sean Rutherford"
"1042","478","Traci Parker"
"1042","644","Kathy McLaughlin"
"1042","338","Steve Pfannerstill II"
"1042","619","Jana Turner"
"1042","680","Jay Bernhard"
"1042","561","Scott Wisozk"
"1043","483","Rufus Lindgren"
"1043","535","Mr. Kirk Rau"
"1043","853","Silvia Adams"
"1043","452","Stanley Johnston"
"1043","363","Rhonda Monahan"
"1043","451","Erick Schimmel"
"1043","866","Ryan Hintz Jr."
"1043","837","Kellie Kuvalis"
"1043","77","Erika Johnston"
"1043","89","Mr. Mike Swift"
"1044","407","Dr. Percy Adams"
"1044","239","Clint Walsh-Streich"
"1044","907","Lamar Moore"
"1044","524","Carroll Raynor"
"1044","847","Kristine Ullrich"
"1044","687","Dana Champlin"
"1044","504","Dr. Ramiro Graham"
"1044","679","Melody Crooks"
"1044","915","Jan Herzog"
"1044","753","Spencer Little"
"1045","52","Jerald Cronin I"
"1045","429","Wendell Flatley"
"1045","554","Ben Gerlach"
"1045","31","Craig Mraz V"
"1045","762","Bert Gutmann DVM"
"1045","123","Kari Kshlerin"
"1045","407","Angel Satterfield"
"1045","86","Samantha Hilpert"
"1045","807","Monica Will II"
"1045","54","Krystal Walker"
"1046","669","Marlene Block"
"1046","836","Matt Lubowitz"
"1046","700","Gilberto Heathcote"
"1046","667","Mary Mante"
"1046","585","Jeanne Durgan"
"1046","818","Miguel Anderson"
"1046","475","Darrell O'Conner"
"1046","576","Jacquelyn Effertz"
"1046","476","Rosie Batz"
"1046","831","Christie Mueller-Cremin"
"1047","252","Paul Kshlerin"
"1047","484","Felicia Gutkowski"
"1047","477","Dana Brekke"
"1047","230","Ron Wyman"
"1047","392","Jackie Effertz I"
"1047","241","Ernestine Jacobson"
"1047","872","Miss Judith Bosco-Franey"
"1047","929","Bert Stokes"
"1047","481","Natasha Beatty MD"
"1047","842","Ms. Jodi Von"
"1048","776","Robin Runolfsdottir"
"1048","881","Lisa Harris"
"1048","500","Dr. Sheri Lemke IV"
"1048","125","Gerald Abshire"
"1048","935","Sara Russel"
"1048","227","Julia Kozey DDS"
"1048","268","Jill Veum"
"1048","108","Estelle Huels"
"1048","114","Gina Yost"
"1048","537","Marcos Dooley I"
"1049","598","Molly Hayes"
"1049","142","Billie Altenwerth"
"1049","250","Sarah Tromp"
"1049","138","Carolyn Lockman"
"1049","817","Marshall Willms"
"1049","271","Chester Hegmann"
"1049","303","Kenneth Rohan"
"1049","604","Doris Botsford V"
"1049","422","Forrest Stehr Sr."
"1049","542","Dr. Howard Lesch Sr."
"1050","820","Raul Kutch"
"1050","345","Cory Larkin"
"1050","722","Patricia Kub"
"1050","86","Cesar Vandervort"
"1050","723","Mrs. Jane Adams"
"1050","158","Tiffany Grant"
"1050","414","Hector Parisian"
"1050","623","Jan Bartoletti"
"1050","937","Omar Orn"
"1050","188","Clyde Dicki"
"1051","611","Mr. Daryl Fisher"
"1051","23","Austin Hayes"
"1051","594","Beverly Fisher DVM"
"1051","983","Roland Okuneva"
"1051","479","Gene Donnelly"
"1051","336","Leroy Jacobson"
"1051","762","Dr. Daisy Renner"
"1051","588","Ms. Anne Wyman"
"1051","878","Javier McLaughlin"
"1051","363","Alton Lindgren"
"1052","691","Dana Steuber III"
"1052","397","Earnest Fritsch"
"1052","171","Dr. Emilio Tromp"
"1052","321","Lucille McDermott"
"1052","254","Faith Heidenreich"
"1052","775","Sherry Toy"
"1052","575","Miss Krista Bogan"
"1052","572","Mabel Connelly"
"1052","821","Dr. Alan Bartell"
"1052","342","Irvin Herzog PhD"
"1053","108","Kim Stoltenberg"
"1053","248","Steven Bayer"
"1053","696","Guy Wuckert"
"1053","111","Darrell Stoltenberg"
"1053","906","Leslie Pfeffer"
"1053","410","Freda Schmeler"
"1053","511","Kristi Torphy"
"1053","421","Miss Hannah Daniel"
"1053","67","Rosie Heller"
"1053","42","Terrell Gottlieb"
"1054","854","Dr. Vickie Hilpert"
"1054","171","Doug Mayert"
"1054","876","Cedric Feil"
"1054","923","May Willms"
"1054","750","Ronnie Prosacco"
"1054","457","Carol Mraz"
"1054","608","Kelli Bernhard"
"1054","204","Ellen Wolff"
"1054","924","Clarence Terry"
"1054","81","Eunice Larkin"
"1055","638","Mrs. Patricia Watsica"
"1055","181","Francisco Klocko"
"1055","168","Lonnie Ondricka"
"1055","158","Rosalie Parisian"
"1055","349","Alton Dibbert"
"1055","516","Kara Hartmann"
"1055","710","Alexander Ernser"
"1055","724","Dianne Jenkins III"
"1055","465","Bert Kihn"
"1055","791","Kristie Bartoletti"
"1056","647","Dave Deckow"
"1056","896","Darin Anderson"
"1056","854","Jill Thompson"
"1056","102","Miss Alberta Kautzer"
"1056","212","Ms. Penny Greenfelder"
"1056","714","Jerry Dare"
"1056","508","Edmond Gleason"
"1056","451","Ryan Lubowitz"
"1056","305","Jermaine Jaskolski"
"1056","861","Penny Roob"
"1057","834","Rita D'Amore Sr."
"1057","22","Ryan Abshire I"
"1057","231","Johnnie Dickinson-Hammes"
"1057","391","Myron Krajcik"
"1057","100","Hugo O'Keefe"
"1057","625","Katie Langosh"
"1057","844","Cecil Roob"
"1057","68","Rafael Ryan"
"1057","113","Trevor Hagenes"
"1057","437","Tommie Stracke"
"1058","846","Mattie Gutkowski"
"1058","701","Stephen Murphy"
"1058","874","Richard Moore"
"1058","980","James Wilderman"
"1058","249","Mr. Jeremiah Gulgowski"
"1058","661","Mabel Marks"
"1058","365","Deanna Grimes"
"1058","196","Dr. Edmond Toy"
"1058","730","Christopher Grady"
"1058","493","Tommie Farrell"
"1059","302","Susie Fadel"
"1059","128","Kenneth Wolf"
"1059","169","Ramon Bode-Halvorson"
"1059","485","Marta Auer"
"1059","217","Jaime Medhurst"
